id,name,symbol,sector,industry
141468,Genmab A/S,GMAB,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
141470,VENAXIS INC WTS EXP 05/29/2018 (CO),VNXSW,"",""
141471,Lanbo Financial Group Inc.,LNBO,FINANCE,REAL ESTATE & REITS
141480,Kamada Ltd,KMDA,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
141486,Epizyme Inc,EPZM,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
141507,RCS CAPITAL CORPORATION CLASS A COM,RCAPQ,FINANCE,FINANCE
141508,ORIGINAL SOURCE,OSOK,"",""
141509,FC Banc Corp. (OH),FCBZ,FINANCE,BANKS & THRIFTS
141514,Textura Corp.,TXTR,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
141519,Constellium SE,CSTM,CONSUMER DISCRETIONARY,CONSUMER SERVICES
141524,MVC Capital Corp. 7.25% Senior Notes due 1/15/2023,MVCB,FINANCE,BANKS
141527,Gigamon Inc.,GIMO,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
141528,W.S. INDUSTRIES INC.,AGSM,"",""
141529,China Domestica Bio-tech Holdings Inc,CDBH,CONSUMER DISCRETIONARY,CONSUMER SERVICES
141532,Coty Inc.,COTY,CONSUMER STAPLES,HOUSEHOLD PRODUCTS
141536,Zentric Inc,ZNTR,INDUSTRIALS,ELECTRICAL EQUIPMENT
141540,TALON REAL ESTATE HLDG CORP COM,TALR,"",""
141546,Gulf Coast Ultra Deep Royalty Trust Units,GULTU,ENERGY,OIL & GAS PRODUCERS
141559,SEBRING SOFTWARE INC. COMMON,SMXIQ,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
141564,BOSTON ATHENAEUM COMMON STOCK,BAUM,"",""
141573,Leons Furniture Ltd Ordinary,LEFUF,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
141580,ALLIANCEBERNSTEIN GLOB TECH FD B SHS,ATEBX,MUTUAL FUND,WORLD STOCK
141581,DELAWARE TAX FREE USA FUND A CLASS,DMTFX,MUTUAL FUND,MUNI NATIONAL LONG
141582,FPA PERENNIAL FUND,FPPFX,MUTUAL FUND,MID-CAP GROWTH
141583,NICHOLAS II INC CL I,NCTWX,MUTUAL FUND,MID-CAP GROWTH
141584,NICHOLAS HIGH INCOME FUND INC. CLASS I,NCINX,MUTUAL FUND,HIGH YIELD BOND
141585,PUTNAM AMERICAN GOVERNMENT INCOME FUND CLASS A,PAGVX,MUTUAL FUND,INTERMEDIATE GOVERNMENT
141586,RED OAK TECHNOLOGY SELECT PORTFOLIO,ROGSX,MUTUAL FUND,TECHNOLOGY
141587,Michigan Community Bancorp Ltd,MCBP,FINANCE,BANKS & THRIFTS
141588,FRANKLIN RISING DIVIDENDS CLASS A,FRDPX,MUTUAL FUND,LARGE BLEND
141590,Cendant Corp,CD,"",""
141603,Cole Real Estate Investments Inc.,COLE,"",""
141607,Nuveen Flexible Investment Income Fund,JPW,FINANCE,GENERAL FINANCE
141608,Eaton Vance Floating-Rate Income Plus Fund,EFF,FINANCE,GENERAL FINANCE
141613,ClearBridge American Energy MLP Fund Inc,CBA,FINANCE,GENERAL FINANCE
141622,GTT Communications Inc,GTT,UTILITIES AND TELECOMMUNICATIONS,TELEPHONE
141624,Telaria Inc,TLRA,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
142388,SYNTHONICS TECHNLGS,SNNT,"",""
142391,Guggenheim Credit Allocation Fund,GGM,FINANCE,GENERAL FINANCE
149265,Wisconsin Electric Power Co. 6.00% Preferred Stock,WELPM,INDUSTRIALS,ELECTRICAL EQUIPMENT
149266,Wisconsin Electric Power Co. 3.60% Serial Preferred Stock,WELPP,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
151151,TURKIYE IS BANKASI AS C SHRS SPONS,TYABF,"",""
151156,LOMIKO METALS INC ORD,LMRMF,MATERIALS,METAL & GLASS
151178,DELAWARE TAX FREE USA INTERMEDIATE FUND A CLASS,DMUSX,MUTUAL FUND,MUNI NATIONAL INTERM
151179,JOHN HANCOCK HIGH YIELD FUND CLASS A,JHHBX,MUTUAL FUND,HIGH YIELD BOND
151180,HENSSLER EQUITY FUND,HEQFX,MUTUAL FUND,LARGE BLEND
151181,ING INTERMEDIATE BOND FD CLASS A,IIBAX,MUTUAL FUND,INTERMEDIATE-TERM BOND
151182,MANAGERS HIGH YIELD FUND INV CL,MHHAX,MUTUAL FUND,HIGH YIELD BOND
151183,OBERWEIS EMERGING GROWTH FUND PORTFOLIO OF OBERWEIS MICRO CAP,OBEGX,MUTUAL FUND,SMALL GROWTH
151184,VALUE LINE SMALL CAP OPPORTUNITIES FUNDS,VLEOX,MUTUAL FUND,MID-CAP GROWTH
151684,General Electric Capital Corp. 4.70% Notes due 5/16/2053,GEK,FINANCE,CONSUMER FINANCE
153522,SUNEDISON INC COM (XNYS TO: XNAS),SUNEQ,INFORMATION TECHNOLOGY,SEMICONDUCTORS
153527,MFS EMERGING GROWTH TRUST B,MEGBX,MUTUAL FUND,LARGE GROWTH
153537,UNIOIL NEW,UNLL,"",""
153538,Moventis Capital,MVTS,FINANCE,GENERAL FINANCE
153539,BigString Corp.,BSGC,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
153540,SEA BREEZE POWER CP,SBEZF,"",""
153541,HUNTMOUNTAIN,HNTME,INDUSTRIALS,CONGLOMERATES
153542,Index Oil & Gas Inc.,IXOG,ENERGY,ENERGY
153543,Sterling Group Ventures Inc,SGGV,MATERIALS,COPPER & ZINC
153544,TRAFALGAR RES A,TFLG,"",""
153546,BOSTON RESTAURANT ASSOC INC,BRAI,CONSUMER DISCRETIONARY,RESTAURANTS
153547,Security Intelligence Technologies Inc.,SITGQ,CONSUMER DISCRETIONARY,CONSUMER SERVICES
153548,Wi Tron Inc,WTRO,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
153549,READY CREDIT CORP,RCTC,"",""
153550,Vanguard Natural Resources LLC. 7.875% Series A Cumulative Redeemable Preferred Units,VNRAP,ENERGY,OIL & GAS PRODUCERS
153551,Arlington Asset Investment Corp 6.625% Senior Notes due 5/1/2023,AIW,FINANCE,GENERAL FINANCE
153552,Ladenburg Thalmann Financial Services Inc 8.00% Series A Cumulative Redeemable Preferred Stock,LTS+A,FINANCE,CONSUMER FINANCE
153553,Qwest Corp 6.125% Notes 2053,CTY,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
153554,VIAVID BROADCASTING,VVDB,"",""
153556,NUVERRA ENVIRONMENTAL INC NEW,NESC,CONSUMER STAPLES,BEVERAGES
153557,Cambria Shareholder Yield ETF,SYLD,FINANCE,GENERAL FINANCE
153558,WhiteWave Foods Co. Class B,WWAV/B,CONSUMER STAPLES,CONSUMER STAPLES
153561,Chilco River Holding Co. Inc.,CRVH,MATERIALS,INDUSTRIAL METALS & MATERIALS
153562,VAN DER MOOLEN HLDG & CO NV EUR,VDMEF,"",""
153563,Default Proof Credit Card Systems,DPRS,FINANCE,GENERAL FINANCE
153564,Gryphon Gold Corp,GYPHQ,MATERIALS,MINING
153565,Nuvim Inc,NUVM,CONSUMER STAPLES,FOOD PRODUCTS
153566,TX Holdings Inc.,TXHG,ENERGY,ENERGY
153567,Oakridge Holdings Inc.,OKRG,INDUSTRIALS,AEROSPACE & DEFENSE
153568,Luxoft Holding Co.,LXFT,INFORMATION TECHNOLOGY,SOFTWARE
153569,Bluebird Bio Inc,BLUE,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
153570,Coast BanCorp Inc. (New),CTBP,FINANCE,BANKS & THRIFTS
153571,Bonanza Goldfields Corp,BONZ,MATERIALS,MINING
153573,Dsa Financial Co,DSFN,FINANCE,BANKS
153574,Fidelity Federal Bancorp,FDLB,FINANCE,TRUSTS & THRIFTS
153575,First Ottawa Bancshares Inc.,FOTB,FINANCE,BANKS
153595,Geneva Financial Corp.,GNVN,FINANCE,BANKS & THRIFTS
153604,Myriad Entertainment & Resorts Inc,MYRA,CONSUMER DISCRETIONARY,HOTELS & TRAVEL
153611,RocketInfo Inc.,RKTI,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
153619,Youngevity International Inc.,YGYI,CONSUMER STAPLES,BEVERAGES
153627,Dominion Resources Inc. 6.125% 2013 Series A Equity Units,DCUA,Communications,Telephone
153628,Dominion Resources Inc. 6.00% 2013 Series B Equity Units,DCUB,Communications,Telephone
153630,New York Mortgage Trust Inc 7.75% Series B Cumulative Redeemable Preferred Stock,NYMTP,FINANCE,GENERAL FINANCE
153633,LEM HOLDING SA PLAN LES OUATES ORD,LMHDF,"",""
153642,CANBIOLA INC,CANB,INFORMATION TECHNOLOGY,SOFTWARE
153646,AmTrust Financial Services Inc 6.75% Non-Cumulative Preferred Stock Series A,AFSI+A,FINANCE,CONSUMER FINANCE
153658,ASIA ENTERTAINMENT & RESOURCES,AERLR,"",""
153659,LIVERMORE INVESTMENTS GROUP LTD,LVMRF,"",""
153672,GTECH SPA ORDINARY SHARES (ITALY),LTOMF,"",""
153675,Allstate Corp 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,ALL+A,FINANCE,INSURANCE
153680,Piraeus Bank SA,BPIRY,FINANCE,BANKS
153690,Immune Therapeutics Inc,IMUN,HEALTH CARE,HEALTH CARE SERVICES
153693,Philly Shipyard ASA,AKRRF,INDUSTRIALS,MACHINERY
153718,Aratana Therapeutics Inc,PETX,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
153719,Banc of California 8.00% Depositary Shares,BANC+C,FINANCE,BANKS
153723,QATAR INVESTMENT FND PLC ORD,QATAF,"",""
153730,OCONOMOWOC BANCSHARES INC CDTCOMMON (WI),OCNB,"",""
153738,Halcon Resources Corp. 5.75% Series A Cumulative Perp Convertible Preferred Stock,HKRCP,ENERGY,OIL & GAS PRODUCERS
153745,INVENSYS PLC ORD SHS (UK),IVNSF,INDUSTRIALS,MACHINERY
153752,AC SIMMONDS AND,ACSX,"",""
153770,INTEGRITY BANCSHARES INC COM (PA),ITBC,FINANCE,BANKS & THRIFTS
153771,MAST THERAPEUTICS INC WTS EXP 06/14/18,MSTPW,"",""
153772,NATIONAL GENERAL HLDGS CORP COM 144A,NGCPZ,"",""
153777,Celsia Technology Inc.,CLST,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
153793,MONOTARO CO LTD OSAKA ORD SHS (JPN),MONOF,"",""
153796,AXIOM CORP COMMON STOCK (CO),AXMM,"",""
153799,Dream Unlimited Corp,DRUNF,REAL ESTATE,REAL ESTATE MANAGEMENT & DEVELOPMENT
153800,CES Synergies Inc,CESX,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
153802,Regado BioSciences Inc.,TBRA,HEALTH CARE,HEALTH CARE
153821,PTC Therapeutics Inc,PTCT,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
153824,Weyerhaeuser Co. 6.375% Mandatory Convertible Preference Shares Series A,WY+A,MATERIALS,MATERIALS
153834,Gogo Inc,GOGO,UTILITIES AND TELECOMMUNICATIONS,TELEPHONE
153845,LOJAS AMERICANAS SA LAME PFD SHS (BRA),LOJPF,"",""
153846,LOCALIZA RENT A CAR SA ORD SHS,LZRFF,"",""
153849,CHROMA ATE INC ORD SHS (TWN),CRMJF,"",""
153857,HIGH PERFORMANCE BEVERAGES CO COM,TBEV,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
153875,FEDERAL MOGUL CORP SUB RTS EXP,FMOGR,"",""
153877,United Cannabis Corp,CNAB,HEALTH CARE,HEALTH CARE SERVICES
153878,REEVES TELECOM LTD PARTNERSHIP (SC),REEV,"",""
153907,BROOKFIELD ASSET MGMT INC PFEF SHS,BAMGF,"",""
153909,Esperion Therapeutics Inc.,ESPR,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
153910,FAIRFAX FINL HLDGS LTD CUMULATIVE,FRFXF,"",""
153911,HD Supply Holdings Inc,HDS,INDUSTRIALS,DISTRIBUTORS
153912,NanoString Technologies Inc,NSTG,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
153919,CDW Corp.,CDW,INFORMATION TECHNOLOGY,IT SERVICES
153921,MEDWORTH RX CORP COM STK (DE),MWRX,INDUSTRIALS,CONGLOMERATES
153930,Urthecast Corp,LFDEF,ENERGY,OIL & GAS PRODUCERS
153932,PROSENSA HLDGS N V ORD SHS (NLD),RNA,HEALTH CARE,HEALTH CARE
153933,FVCBankcorp Inc,FVCB,FINANCE,BANKS
153934,Full Circle Capital Corp. 8.25% Notes due 6/30/2020,FULLL,FINANCE,GENERAL FINANCE
153935,Gulf Power Co. 5.60% Series 2013A Non-Cumulative Preference Stock,GLFPO,UTILITIES,UTILITIES - ELECTRIC
153936,Noodles & Co,NDLS,CONSUMER DISCRETIONARY,RESTAURANTS
153937,Oxford Lane Capital Corp 7.50% Cumulative Series 2023 Term Preferred Shares,OXLCO,FINANCE,GENERAL FINANCE
153938,Skanska AB ADR,SKBSY,INDUSTRIALS,CONSTRUCTION & ENGINEERING
153939,TGS Nopec Geophysical Co. ADR,TGSGY,ENERGY,ENERGY EQUIPMENT & SERVICES
153940,WisdomTree United Kingdom Hedged Equity,DXPS,FINANCE,GENERAL FINANCE
153941,WisdomTree Japan Hedged SmallCap Equity,DXJS,FINANCE,GENERAL FINANCE
153958,Cision Ltd,CISN,INFORMATION TECHNOLOGY,SOFTWARE
153959,LINDBLAD EXPEDITIONS HLDGS INC WTS,LINDW,"",""
153960,Informa Plc Drc,IFJPY,COMMUNICATIONS,PUBLISHING
153967,21st Century Fox Class A,TFCFA,COMMUNICATIONS,ENTERTAINMENT
153978,SINGLEPOINT INC COM STK (NV) 07/01/2013Non-Confidential,SING,"",""
153980,News Inc. Class A,NWSA,COMMUNICATIONS,PUBLISHING
153981,News Inc. Class B,NWS,COMMUNICATIONS,PUBLISHING
154017,Cashmere Valley Bank,CSHX,FINANCE,BANKS
154018,PORTUS CORPORATI,PORS,MATERIALS,INDUSTRIAL METALS & MATERIALS
154032,FALCONRIDGE OIL TECHNOLOGIES CORP,FROT,"",""
154037,IBRANDS CORPORATION COMMON STOCK,IBRC,"",""
154040,ORYX PETE CORP LTD ORD SHS (CDA),ORXPF,"",""
154061,HUTCHISON PORT HLDGS TR,HUPHY,"",""
154070,SALEEN AUTOMOTIVE INC COM STK (NV),SLNN,CONSUMER DISCRETIONARY,AUTOMOBILES & PARTS
154071,STARCORE INTL MINES (CANADA),SHVLF,MATERIALS,MATERIALS
154072,RESOURCE FIN & INVMT,RFIVF,"",""
154073,Amaru Inc,AMRU,CONSUMER DISCRETIONARY,BROADCASTING
154074,ANTICUS INTL CORP NEW,ATCI,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
154075,Kingston Systems Inc.,KSYT,INDUSTRIALS,MACHINERY
154076,Newport Gold Inc,NWPG,MATERIALS,MATERIALS
154079,Intelsat S.A.,I,COMMUNICATIONS,INTERNET
154080,Intelsat S.A. 5.75% Series A Mandatory Convertible Junior Preferred Shares,I+A,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
154081,Barrons 400 ETF,BFOR,FINANCE,GENERAL FINANCE
154082,AdvisorShares Newfleet Multi - Sector Income ETF,MINC,FINANCE,GENERAL FINANCE
154083,Barclays ETN FI Enhanced Europe 50 ETN,FEEU,FINANCE,GENERAL FINANCE
154084,Barclays ETN+ FI Enhanced Global High Yield ETN,FIGY,FINANCE,GENERAL FINANCE
154085,BioAmber Inc Unit,BIOA/WS,MATERIALS,CHEMICALS
154086,ChannelAdvisor Corp,ECOM,INFORMATION TECHNOLOGY,SOFTWARE
154087,COEUR MINING INC CORP IDAHO WT EXP,CDEUW,"",""
154088,Credit Suisse Commodity Rotation ETN,CSCR,FINANCE,BANKS & THRIFTS
154089,Credit Suisse Commodity Benchmark ETN,CSCB,FINANCE,FINANCE
154090,DB X-Trackers Regulated Utilities Fund ETF,UTLT,FINANCE,FINANCE
154091,Deutsche X-trackers Municipal Infrastructure Revenue Bond ETF,RVNU,FINANCE,GENERAL FINANCE
154092,Direxion Daily Mid Cap Bear 3X Shares ET,MIDZ,FINANCE,GENERAL FINANCE
154093,Direxion Technology Bear 3X Shares,TECS,FINANCE,GENERAL FINANCE
154094,DIREXION DAILY CHINA BEAR 3X SHARES,YANG,"",""
154095,Direxion Daily South Korea Bear,KORZ,FINANCE,FINANCE
154096,Direxion Daily South Korea Bull 3X Shares,KORU,FINANCE,GENERAL FINANCE
154097,Direxion Daily Brazil Bear 3X S,BRZS,FINANCE,FINANCE
154098,Direxion Daily Brazil Bull 3X Shares,BRZU,FINANCE,GENERAL FINANCE
154099,DoubleLine Income Solutions Fund,DSL,FINANCE,GENERAL FINANCE
154100,Eaton Vance Municipal Income Term Trust,ETX,FINANCE,GENERAL FINANCE
154101,Evertec Inc.,EVTC,FINANCE,CONSUMER FINANCE
154102,First Trust Intermediate Duration Preferred & Income Fund,FPF,FINANCE,GENERAL FINANCE
154103,FlexShares International Quality Dividend Defensive Index Fund,IQDE,FINANCE,GENERAL FINANCE
154104,FlexShares International Quality Dividend Dynamic Index Fund,IQDY,FINANCE,GENERAL FINANCE
154105,FlexShares International Quality Dividend Index Fund,IQDF,FINANCE,GENERAL FINANCE
154106,GABELLI HEALTHCARE AND WELLNESS TRUST,GRX/R,"",""
154107,Global X Junior Miners ETF,JUNR,FINANCE,FINANCE
154108,Global X Central Asia & Mongolia Index ETF,AZIA,FINANCE,FINANCE
154109,Goodyear Tire & Rubber Co. 5.875% Mandatory Convertible Preferred Stock,GTPPP,"",""
154110,Ishares Ibon Ecl,IBMG,FINANCE,GENERAL FINANCE
154111,iShares Enhanced U.S. Large-Cap ETF,IELG,FINANCE,FINANCE
154112,iShares Enhanced U.S. Small-Cap ETF,IESM,FINANCE,FINANCE
154113,iShares Edge MSCI USA Size Factor ETF,SIZE,FINANCE,GENERAL FINANCE
154114,iShares Edge MSCI USA Value Factor ETF,VLUE,FINANCE,GENERAL FINANCE
154115,iShares Edge MSCI USA Momentum Factor ETF,MTUM,FINANCE,GENERAL FINANCE
154116,LightInTheBox Holding Co. Ltd ADR,LITB,CONSUMER DISCRETIONARY,RETAIL - GENERAL
154117,Market Vectors Treasury - Hedged High Yield ETF,THHY,FINANCE,GENERAL FINANCE
154118,Neuberger Berman MLP and Energy Income C,NML,FINANCE,GENERAL FINANCE
154119,PowerShares Fundamental Emerging Markets Local Debt Portfolio ETF,PFEM,FINANCE,FINANCE
154120,SPDR S&P Global Dividend ETF,WDIV,FINANCE,GENERAL FINANCE
154121,SPDR Blackstone GSO Senior Loan ETF,SRLN,FINANCE,GENERAL FINANCE
154122,SPDR Bloomberg Barclays 1-10 Year TIPS,TIPX,FINANCE,GENERAL FINANCE
154123,Tableau Software Inc,DATA,INFORMATION TECHNOLOGY,SOFTWARE
154124,GFR PHARMACEUTICALS INC,GFRP,HEALTH CARE,PHARMACEUTICALS
154125,TITAN GLOBAL HOLDINGS INC.,TTGL,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
154126,Brookmount Explorations Inc,BMXI,MATERIALS,MINING
154128,Xa Inc,XAIN,CONSUMER DISCRETIONARY,ADVERTISING
154130,VOICE MOBILITY INT'L,VMIIE,INFORMATION TECHNOLOGY,SOFTWARE
154131,Xinhua China Ltd,XHUA,CONSUMER DISCRETIONARY,PUBLISHING
154132,Cordia Corp,CORG,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
154133,ES Bancshares Inc,ESBS,FINANCE,BANKS
154134,International Card Establishment Inc.,ICRD,INFORMATION TECHNOLOGY,SOFTWARE
154135,Art Boutique Inc.,ARTB,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
154136,Wealthcraft Systems Inc,WCSY,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
154137,Ben Franklin Financial Inc,BFFI,FINANCE,TRUSTS & THRIFTS
154138,Conihasset Capital Partners Inc,CNHA,FINANCE,GENERAL FINANCE
154139,THE FASHION HOUSE HOLDINGS INC.,FHHIQ,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
154140,Tank Sports Inc,TNSP,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
154141,MainStreet Financial Corp. (MI),MSFN,FINANCE,TRUSTS & THRIFTS
154142,Panda Ethanol Inc,PDAE,MATERIALS,CHEMICALS
154143,MD Technologies Inc,MDTO,HEALTH CARE,HEALTH CARE
154144,FOREST RESOURCES MANAGEMENT CORP.,FTRM,HEALTH CARE,HEALTH CARE SUPPLIES
154145,American Basketball Association Inc.,ABKB,COMMUNICATIONS,ENTERTAINMENT
154146,Crow Technologies 1977 Ltd.,CRWTF,INDUSTRIALS,AEROSPACE & DEFENSE
154147,Frawley Corp.,FRWL,REAL ESTATE,REAL ESTATE MANAGEMENT & DEVELOPMENT
154148,WiFiMed Holdings,WIFM,HEALTH CARE,HEALTH CARE SERVICES
154150,Majestic Oil & Gas Inc,MJOG,ENERGY,OIL & GAS PRODUCERS
154151,Mobiventures Inc,MBLV,Communications,""
154152,UpSNAP Inc,UPSN,Communications,""
154153,CSB Bancorp Inc.,CSBB,FINANCE,BANKS
154154,Mallinckrodt PLC,MNK,HEALTH CARE,PHARMACEUTICALS
154156,Crosspoint Energy Inc.,CXPEQ,MATERIALS,MATERIALS
154157,RESTAURANT ACQ PTNRS INC,RAQP,"",""
154158,Thinkpath Inc.,THPHF,INDUSTRIALS,CONSTRUCTION & ENGINEERING
154159,Terax Energy Inc,TEXG,ENERGY,ENERGY PRODUCERS
154160,Nascent Wine Co. Inc.,NCTW,CONSUMER STAPLES,CONSUMER STAPLES
154161,Patron Systems Inc,PTRN,INFORMATION TECHNOLOGY,SOFTWARE
154162,LIG ASSETS INC.,LIGA,"",""
154163,WILSON BROTHERS COMPANY,WLBR,"",""
154164,MARKETING CONCEPTS INTERNATIONAL,MCCI,"",""
154165,PT Unilever Indonesia TBK Unsponsored ADR,UNLRY,CONSUMER STAPLES,PERSONAL PRODUCTS
154166,PURISIMA TOTAL RETURN FUND,PURIX,MUTUAL FUND,WORLD STOCK
154167,Ares Capital Corp. 7.00% Senior Notes due 2022,ARN,"",""
154169,Hutchinson Port Holdings Ordinary,HCTPF,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
154170,Clearway Energy Inc Class A,CWEN.A,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
154171,Medical Solutions Management,MSMT,CONSUMER DISCRETIONARY,LEISURE GOODS
154172,MIGAMI INC. COMMON STOCK,MIGA,CONSUMER STAPLES,RETAIL - FOOD & DRUG
154173,LATIN AMERN TELECOMMUNICATIONS,LTTV,"",""
154174,Reostar Energy,REOS,ENERGY,ENERGY PRODUCERS
154175,CHINA MARKETING MEDIA HLDGS INC COM,CMKM,CONSUMER DISCRETIONARY,ADVERTISING
154176,Sugar Creek Financial Corp,SUGR,FINANCE,TRUSTS & THRIFTS
154177,CPS Technologies Corp.,CPSH,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
154181,AIT GLOBAL EMERGING MARKETS OPPORTUNITY FD CL I,VTGIX,MUTUAL FUND,LARGE BLEND
154183,4-D Neuroimaging Inc.,FDNU,HEALTH CARE,HEALTH CARE SUPPLIES
154184,Genting Hong Kong Ltd Ordinary,GTHKF,CONSUMER DISCRETIONARY,HOTELS & TRAVEL
154188,Theater Xtreme Entertainment Group Inc.,TXEGQ,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
154189,FIRST TR 1273 SNR LN CLSD-END PTF SRS 7 UNIT INVESTMENT TRUST,FSLNVX,"",""
154190,Pure Nickel Inc,PNCKF,MATERIALS,MINING
154191,PACIFIC COPPER CORP. COMMON STOCK,PPFP,MATERIALS,MINING
154192,FSB Bancorp Inc,FSBC,FINANCE,BANKS
154193,Vectr Systems,VECT,INDUSTRIALS,AEROSPACE & DEFENSE
154194,WATCHTOWER INC.,WTWR,"",""
154195,Hometown BanCorp Inc. (Walden NY),HTWC,FINANCE,TRUSTS & THRIFTS
154196,Jupiter Marine International HoldingsInc.,JMIH,TRANSPORTS,TRANSPORTS
154197,RUBBER RESEARCH ELAS,RUBR,"",""
154198,Money Centers of AmericaInc.,MCAMQ,INDUSTRIALS,INDUSTRIALS
154199,PT BUMI SERPONG DAMAI ORD SHS,BSPDF,"",""
154200,SOLTERA MINING CORP. COMMON STOCK,SLTA,MATERIALS,MINING
154201,SK Realty Ventures Inc.,SKRV,REAL ESTATE,REAL ESTATE
154202,WOLRDSTAR ENERGY CORP.,WSTR,MATERIALS,MINING
154203,AIMRITE HOLDINGS COR,AIMH,"",""
154206,Gabelli Global Utility and Income Trust,GLU+A,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - MULTILINE
154207,ATLANTICA INC. NEW COMMON STOCK,ALDA,"",""
154214,Diamond Resorts International Inc,DRII,CONSUMER DISCRETIONARY,HOTELS & TRAVEL
154215,Uranium 308 Corp,URCO,MATERIALS,MATERIALS
154216,ULTRASHORT EMERGING MARKETS INVESTOR CLASS,UVPIX,MUTUAL FUND,BEAR MARKET
154217,RPM Technology Inc.,RPMM,MATERIALS,CHEMICALS
154218,JPAK Group Inc,JPAK,MATERIALS,FORESTS & PACKAGING
154219,Circuit Research Labs,CRLI,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
154220,SPATIALIGHT INC. NEW COMMON STOCK,SPLT,"",""
154221,Altrust Financial Services Inc,ATFS,FINANCE,FINANCE
154222,American Wenshen Inc.,AWSH,MATERIALS,INDUSTRIAL METALS & MATERIALS
154223,PANOSHAN MARKETING,PSHNF,"",""
154227,FORLINK SOFTWARE,FLSWD,"",""
154230,BBX Capital Corp Class B,BBXTB,FINANCE,CORPORATE FINANCE
154231,Frontier Energy Corp. (New),FRGY,ENERGY,ENERGY PRODUCERS
154232,SUNVESTA INC.,SVSAE,CONSUMER DISCRETIONARY,HOTELS & TRAVEL
154233,Vansen Pharma In,VNSN,MATERIALS,MATERIALS
154234,Utilicraft Aeros,UITA,INDUSTRIALS,INDUSTRIALS
154235,Zoloto Resources,ZRSCF,MATERIALS,MATERIALS
154236,Eurazeo Corp. Ordinary,EUZOF,FINANCE,FINANCE
154237,Eastern Goldfield,EGDD,MATERIALS,MATERIALS
154238,In Touch Media Group Inc.,ITOU,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
154239,XLR Medical Corp,XLRM,HEALTH CARE,HEALTH CARE
154240,Siricomm Inc,SIRCQ,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
154241,PC Universe Inc,PCUV,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
154242,RXElite Inc,RXEI,HEALTH CARE,PHARMACEUTICALS
154243,Starvox Communications Inc. Class A,SVOXQ,FINANCE,GENERAL FINANCE
154244,SFB Bancorp Inc. (TN),SFBK,FINANCE,BANKS
154245,OSIRIS CORPORATION,OSRS,"",""
154246,SECURAC CORP,SECU,INFORMATION TECHNOLOGY,SOFTWARE
154247,VeruTEK Tech,VTKT,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
154249,RedRoller Holdings Inc,RROLQ,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
154250,NVCN CORPORATION,NVCP,"",""
154251,PIMCO INVESTMENT GRADE CORP BOND CLASS D,PBDDX,MUTUAL FUND,INTERMEDIATE-TERM BOND
154252,Enable Holdings Inc.,ENAB,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY
154253,Genethera Inc.,GTHR,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
154254,Enable IPC Corp,EIPC,INDUSTRIALS,INDUSTRIALS
